Hour,Minute,SensorID,SmartObjectID,CurrentReading,RecordedTime,SensorType,SmartObjectLocation,SmartObjectName
12,32,1,2,51.30,"2024-04-12 12:32:42",Humidity,Akornor,CafeteriaInside
12,32,1,2,51.20,"2024-04-12 12:32:45",Humidity,Akornor,CafeteriaInside
12,32,1,2,51.30,"2024-04-12 12:32:48",Humidity,Akornor,CafeteriaInside
12,32,1,2,51.40,"2024-04-12 12:32:51",Humidity,Akornor,CafeteriaInside
12,32,1,2,51.50,"2024-04-12 12:32:54",Humidity,Akornor,CafeteriaInside
12,32,1,2,51.40,"2024-04-12 12:32:57",Humidity,Akornor,CafeteriaInside
12,33,1,2,51.40,"2024-04-12 12:33:00",Humidity,Akornor,CafeteriaInside
12,33,1,2,51.40,"2024-04-12 12:33:03",Humidity,Akornor,CafeteriaInside
12,33,1,2,51.50,"2024-04-12 12:33:06",Humidity,Akornor,CafeteriaInside
12,33,1,2,51.50,"2024-04-12 12:33:09",Humidity,Akornor,CafeteriaInside
12,33,1,2,51.50,"2024-04-12 12:33:12",Humidity,Akornor,CafeteriaInside
12,33,1,2,51.60,"2024-04-12 12:33:15",Humidity,Akornor,CafeteriaInside
12,33,1,2,51.70,"2024-04-12 12:33:18",Humidity,Akornor,CafeteriaInside
12,33,1,2,51.60,"2024-04-12 12:33:21",Humidity,Akornor,CafeteriaInside
12,33,1,2,51.50,"2024-04-12 12:33:24",Humidity,Akornor,CafeteriaInside
12,33,1,2,51.40,"2024-04-12 12:33:27",Humidity,Akornor,CafeteriaInside
12,33,1,2,51.50,"2024-04-12 12:33:30",Humidity,Akornor,CafeteriaInside
12,33,1,2,51.50,"2024-04-12 12:33:33",Humidity,Akornor,CafeteriaInside
12,33,1,2,51.50,"2024-04-12 12:33:36",Humidity,Akornor,CafeteriaInside
12,33,1,2,51.50,"2024-04-12 12:33:39",Humidity,Akornor,CafeteriaInside
12,33,1,2,51.50,"2024-04-12 12:33:42",Humidity,Akornor,CafeteriaInside
12,33,1,2,51.60,"2024-04-12 12:33:45",Humidity,Akornor,CafeteriaInside
12,33,1,2,51.60,"2024-04-12 12:33:48",Humidity,Akornor,CafeteriaInside
12,33,1,2,51.80,"2024-04-12 12:33:51",Humidity,Akornor,CafeteriaInside
12,33,1,2,51.80,"2024-04-12 12:33:54",Humidity,Akornor,CafeteriaInside
12,33,1,2,52.10,"2024-04-12 12:33:57",Humidity,Akornor,CafeteriaInside
12,34,1,2,52.10,"2024-04-12 12:34:00",Humidity,Akornor,CafeteriaInside
12,34,1,2,52.10,"2024-04-12 12:34:03",Humidity,Akornor,CafeteriaInside
12,34,1,2,52.10,"2024-04-12 12:34:06",Humidity,Akornor,CafeteriaInside
12,34,1,2,52.00,"2024-04-12 12:34:09",Humidity,Akornor,CafeteriaInside
12,34,1,2,51.90,"2024-04-12 12:34:12",Humidity,Akornor,CafeteriaInside
12,34,1,2,51.80,"2024-04-12 12:34:15",Humidity,Akornor,CafeteriaInside
12,34,1,2,51.90,"2024-04-12 12:34:18",Humidity,Akornor,CafeteriaInside
12,34,1,2,52.20,"2024-04-12 12:34:21",Humidity,Akornor,CafeteriaInside
12,34,1,2,52.20,"2024-04-12 12:34:24",Humidity,Akornor,CafeteriaInside
12,34,1,2,52.40,"2024-04-12 12:34:27",Humidity,Akornor,CafeteriaInside
12,34,1,2,52.10,"2024-04-12 12:34:30",Humidity,Akornor,CafeteriaInside
12,34,1,2,52.00,"2024-04-12 12:34:33",Humidity,Akornor,CafeteriaInside
12,34,1,2,52.00,"2024-04-12 12:34:36",Humidity,Akornor,CafeteriaInside
12,34,1,2,52.10,"2024-04-12 12:34:39",Humidity,Akornor,CafeteriaInside
12,34,1,2,52.20,"2024-04-12 12:34:42",Humidity,Akornor,CafeteriaInside
12,34,1,2,52.40,"2024-04-12 12:34:45",Humidity,Akornor,CafeteriaInside
12,34,1,2,52.80,"2024-04-12 12:34:48",Humidity,Akornor,CafeteriaInside
12,34,1,2,53.00,"2024-04-12 12:34:51",Humidity,Akornor,CafeteriaInside
12,34,1,2,52.90,"2024-04-12 12:34:54",Humidity,Akornor,CafeteriaInside
12,34,1,2,52.60,"2024-04-12 12:34:57",Humidity,Akornor,CafeteriaInside
12,35,1,2,52.50,"2024-04-12 12:35:00",Humidity,Akornor,CafeteriaInside
12,35,1,2,52.70,"2024-04-12 12:35:03",Humidity,Akornor,CafeteriaInside
12,35,1,2,52.80,"2024-04-12 12:35:06",Humidity,Akornor,CafeteriaInside
12,35,1,2,52.90,"2024-04-12 12:35:09",Humidity,Akornor,CafeteriaInside
12,35,1,2,52.90,"2024-04-12 12:35:12",Humidity,Akornor,CafeteriaInside
12,35,1,2,52.90,"2024-04-12 12:35:15",Humidity,Akornor,CafeteriaInside
12,35,1,2,52.80,"2024-04-12 12:35:18",Humidity,Akornor,CafeteriaInside
12,35,1,2,52.90,"2024-04-12 12:35:21",Humidity,Akornor,CafeteriaInside
12,35,1,2,53.00,"2024-04-12 12:35:24",Humidity,Akornor,CafeteriaInside
12,35,1,2,53.00,"2024-04-12 12:35:27",Humidity,Akornor,CafeteriaInside
12,35,1,2,53.00,"2024-04-12 12:35:30",Humidity,Akornor,CafeteriaInside
12,35,1,2,52.90,"2024-04-12 12:35:33",Humidity,Akornor,CafeteriaInside
12,35,1,2,52.80,"2024-04-12 12:35:36",Humidity,Akornor,CafeteriaInside
12,35,1,2,52.80,"2024-04-12 12:35:39",Humidity,Akornor,CafeteriaInside
12,35,1,2,52.70,"2024-04-12 12:35:42",Humidity,Akornor,CafeteriaInside
12,35,1,2,52.70,"2024-04-12 12:35:45",Humidity,Akornor,CafeteriaInside
12,35,1,2,52.50,"2024-04-12 12:35:48",Humidity,Akornor,CafeteriaInside
12,35,1,2,52.40,"2024-04-12 12:35:51",Humidity,Akornor,CafeteriaInside
12,35,1,2,52.20,"2024-04-12 12:35:54",Humidity,Akornor,CafeteriaInside
12,35,1,2,52.20,"2024-04-12 12:35:57",Humidity,Akornor,CafeteriaInside
12,36,1,2,52.30,"2024-04-12 12:36:00",Humidity,Akornor,CafeteriaInside
12,36,1,2,52.30,"2024-04-12 12:36:03",Humidity,Akornor,CafeteriaInside
12,36,1,2,52.30,"2024-04-12 12:36:06",Humidity,Akornor,CafeteriaInside
12,36,1,2,52.40,"2024-04-12 12:36:09",Humidity,Akornor,CafeteriaInside
12,36,1,2,52.30,"2024-04-12 12:36:12",Humidity,Akornor,CafeteriaInside
12,36,1,2,52.30,"2024-04-12 12:36:15",Humidity,Akornor,CafeteriaInside
12,36,1,2,52.50,"2024-04-12 12:36:18",Humidity,Akornor,CafeteriaInside
12,36,1,2,52.70,"2024-04-12 12:36:21",Humidity,Akornor,CafeteriaInside
12,36,1,2,53.00,"2024-04-12 12:36:24",Humidity,Akornor,CafeteriaInside
12,36,1,2,53.20,"2024-04-12 12:36:27",Humidity,Akornor,CafeteriaInside
12,36,1,2,52.70,"2024-04-12 12:36:30",Humidity,Akornor,CafeteriaInside
12,36,1,2,52.60,"2024-04-12 12:36:33",Humidity,Akornor,CafeteriaInside
12,36,1,2,52.70,"2024-04-12 12:36:38",Humidity,Akornor,CafeteriaInside
12,36,1,2,52.70,"2024-04-12 12:36:40",Humidity,Akornor,CafeteriaInside
12,36,1,2,52.90,"2024-04-12 12:36:43",Humidity,Akornor,CafeteriaInside
12,36,1,2,52.80,"2024-04-12 12:36:46",Humidity,Akornor,CafeteriaInside
12,36,1,2,52.90,"2024-04-12 12:36:49",Humidity,Akornor,CafeteriaInside
12,36,1,2,53.00,"2024-04-12 12:36:52",Humidity,Akornor,CafeteriaInside
12,36,1,2,53.00,"2024-04-12 12:36:55",Humidity,Akornor,CafeteriaInside
12,36,1,2,53.20,"2024-04-12 12:36:58",Humidity,Akornor,CafeteriaInside
12,37,1,2,53.30,"2024-04-12 12:37:01",Humidity,Akornor,CafeteriaInside
12,37,1,2,53.80,"2024-04-12 12:37:05",Humidity,Akornor,CafeteriaInside
12,37,1,2,53.60,"2024-04-12 12:37:08",Humidity,Akornor,CafeteriaInside
12,37,1,2,53.50,"2024-04-12 12:37:10",Humidity,Akornor,CafeteriaInside
12,37,1,2,53.60,"2024-04-12 12:37:14",Humidity,Akornor,CafeteriaInside
12,37,1,2,53.50,"2024-04-12 12:37:16",Humidity,Akornor,CafeteriaInside
12,37,1,2,53.50,"2024-04-12 12:37:20",Humidity,Akornor,CafeteriaInside
12,37,1,2,53.50,"2024-04-12 12:37:23",Humidity,Akornor,CafeteriaInside
12,37,1,2,53.50,"2024-04-12 12:37:25",Humidity,Akornor,CafeteriaInside
12,37,1,2,53.60,"2024-04-12 12:37:28",Humidity,Akornor,CafeteriaInside
12,37,1,2,53.60,"2024-04-12 12:37:32",Humidity,Akornor,CafeteriaInside
12,37,1,2,53.50,"2024-04-12 12:37:35",Humidity,Akornor,CafeteriaInside
12,37,1,2,53.50,"2024-04-12 12:37:38",Humidity,Akornor,CafeteriaInside
12,37,1,2,53.90,"2024-04-12 12:37:40",Humidity,Akornor,CafeteriaInside
12,37,1,2,54.10,"2024-04-12 12:37:44",Humidity,Akornor,CafeteriaInside
12,37,1,2,54.60,"2024-04-12 12:37:47",Humidity,Akornor,CafeteriaInside
12,37,1,2,54.60,"2024-04-12 12:37:49",Humidity,Akornor,CafeteriaInside
12,37,1,2,54.70,"2024-04-12 12:37:53",Humidity,Akornor,CafeteriaInside
12,37,1,2,54.80,"2024-04-12 12:37:55",Humidity,Akornor,CafeteriaInside
12,37,1,2,54.70,"2024-04-12 12:37:59",Humidity,Akornor,CafeteriaInside
12,38,1,2,54.70,"2024-04-12 12:38:02",Humidity,Akornor,CafeteriaInside
12,38,1,2,54.50,"2024-04-12 12:38:10",Humidity,Akornor,CafeteriaInside
12,38,1,2,54.30,"2024-04-12 12:38:13",Humidity,Akornor,CafeteriaInside
12,38,1,2,54.00,"2024-04-12 12:38:16",Humidity,Akornor,CafeteriaInside
12,38,1,2,53.90,"2024-04-12 12:38:19",Humidity,Akornor,CafeteriaInside
12,38,1,2,53.70,"2024-04-12 12:38:22",Humidity,Akornor,CafeteriaInside
12,38,1,2,53.50,"2024-04-12 12:38:25",Humidity,Akornor,CafeteriaInside
12,38,1,2,53.50,"2024-04-12 12:38:28",Humidity,Akornor,CafeteriaInside
12,38,1,2,53.40,"2024-04-12 12:38:31",Humidity,Akornor,CafeteriaInside
12,38,1,2,53.30,"2024-04-12 12:38:34",Humidity,Akornor,CafeteriaInside
12,38,1,2,53.20,"2024-04-12 12:38:37",Humidity,Akornor,CafeteriaInside
12,38,1,2,53.20,"2024-04-12 12:38:40",Humidity,Akornor,CafeteriaInside
12,38,1,2,53.20,"2024-04-12 12:38:43",Humidity,Akornor,CafeteriaInside
12,38,1,2,53.20,"2024-04-12 12:38:46",Humidity,Akornor,CafeteriaInside
12,38,1,2,53.20,"2024-04-12 12:38:49",Humidity,Akornor,CafeteriaInside
12,38,1,2,53.60,"2024-04-12 12:38:52",Humidity,Akornor,CafeteriaInside
12,38,1,2,53.80,"2024-04-12 12:38:55",Humidity,Akornor,CafeteriaInside
12,38,1,2,54.00,"2024-04-12 12:38:58",Humidity,Akornor,CafeteriaInside
12,39,1,2,54.00,"2024-04-12 12:39:01",Humidity,Akornor,CafeteriaInside
12,39,1,2,54.30,"2024-04-12 12:39:04",Humidity,Akornor,CafeteriaInside
12,39,1,2,54.10,"2024-04-12 12:39:07",Humidity,Akornor,CafeteriaInside
12,39,1,2,54.00,"2024-04-12 12:39:10",Humidity,Akornor,CafeteriaInside
12,39,1,2,53.90,"2024-04-12 12:39:13",Humidity,Akornor,CafeteriaInside
12,39,1,2,53.80,"2024-04-12 12:39:16",Humidity,Akornor,CafeteriaInside
12,39,1,2,53.60,"2024-04-12 12:39:19",Humidity,Akornor,CafeteriaInside
12,39,1,2,53.70,"2024-04-12 12:39:22",Humidity,Akornor,CafeteriaInside
12,39,1,2,54.40,"2024-04-12 12:39:25",Humidity,Akornor,CafeteriaInside
12,39,1,2,54.50,"2024-04-12 12:39:28",Humidity,Akornor,CafeteriaInside
12,39,1,2,54.90,"2024-04-12 12:39:31",Humidity,Akornor,CafeteriaInside
12,39,1,2,55.00,"2024-04-12 12:39:34",Humidity,Akornor,CafeteriaInside
12,39,1,2,55.10,"2024-04-12 12:39:37",Humidity,Akornor,CafeteriaInside
12,39,1,2,54.90,"2024-04-12 12:39:40",Humidity,Akornor,CafeteriaInside
12,39,1,2,54.50,"2024-04-12 12:39:43",Humidity,Akornor,CafeteriaInside
12,39,1,2,54.50,"2024-04-12 12:39:46",Humidity,Akornor,CafeteriaInside
12,39,1,2,54.70,"2024-04-12 12:39:49",Humidity,Akornor,CafeteriaInside
12,39,1,2,54.90,"2024-04-12 12:39:52",Humidity,Akornor,CafeteriaInside
12,39,1,2,55.00,"2024-04-12 12:39:55",Humidity,Akornor,CafeteriaInside
12,39,1,2,54.80,"2024-04-12 12:39:58",Humidity,Akornor,CafeteriaInside
12,40,1,2,54.30,"2024-04-12 12:40:01",Humidity,Akornor,CafeteriaInside
12,40,1,2,54.30,"2024-04-12 12:40:04",Humidity,Akornor,CafeteriaInside
12,40,1,2,54.30,"2024-04-12 12:40:07",Humidity,Akornor,CafeteriaInside
12,40,1,2,54.20,"2024-04-12 12:40:10",Humidity,Akornor,CafeteriaInside
12,40,1,2,54.00,"2024-04-12 12:40:13",Humidity,Akornor,CafeteriaInside
12,40,1,2,54.00,"2024-04-12 12:40:16",Humidity,Akornor,CafeteriaInside
12,40,1,2,53.80,"2024-04-12 12:40:19",Humidity,Akornor,CafeteriaInside
12,40,1,2,53.60,"2024-04-12 12:40:22",Humidity,Akornor,CafeteriaInside
12,40,1,2,53.50,"2024-04-12 12:40:25",Humidity,Akornor,CafeteriaInside
12,40,1,2,53.50,"2024-04-12 12:40:28",Humidity,Akornor,CafeteriaInside
12,40,1,2,53.50,"2024-04-12 12:40:31",Humidity,Akornor,CafeteriaInside
12,40,1,2,53.50,"2024-04-12 12:40:37",Humidity,Akornor,CafeteriaInside
12,40,1,2,53.60,"2024-04-12 12:40:37",Humidity,Akornor,CafeteriaInside
12,40,1,2,53.60,"2024-04-12 12:40:40",Humidity,Akornor,CafeteriaInside
12,40,1,2,53.70,"2024-04-12 12:40:43",Humidity,Akornor,CafeteriaInside
12,40,1,2,53.60,"2024-04-12 12:40:46",Humidity,Akornor,CafeteriaInside
12,40,1,2,53.40,"2024-04-12 12:40:49",Humidity,Akornor,CafeteriaInside
12,40,1,2,53.30,"2024-04-12 12:40:52",Humidity,Akornor,CafeteriaInside
12,40,1,2,53.50,"2024-04-12 12:40:55",Humidity,Akornor,CafeteriaInside
12,40,1,2,53.60,"2024-04-12 12:40:58",Humidity,Akornor,CafeteriaInside
12,41,1,2,53.60,"2024-04-12 12:41:01",Humidity,Akornor,CafeteriaInside
12,41,1,2,53.40,"2024-04-12 12:41:04",Humidity,Akornor,CafeteriaInside
12,41,1,2,54.00,"2024-04-12 12:41:07",Humidity,Akornor,CafeteriaInside
12,41,1,2,54.30,"2024-04-12 12:41:10",Humidity,Akornor,CafeteriaInside
12,41,1,2,55.00,"2024-04-12 12:41:13",Humidity,Akornor,CafeteriaInside
12,41,1,2,55.20,"2024-04-12 12:41:16",Humidity,Akornor,CafeteriaInside
12,41,1,2,55.10,"2024-04-12 12:41:19",Humidity,Akornor,CafeteriaInside
12,41,1,2,55.00,"2024-04-12 12:41:22",Humidity,Akornor,CafeteriaInside
12,41,1,2,54.80,"2024-04-12 12:41:25",Humidity,Akornor,CafeteriaInside
12,41,1,2,54.70,"2024-04-12 12:41:28",Humidity,Akornor,CafeteriaInside
12,41,1,2,54.20,"2024-04-12 12:41:31",Humidity,Akornor,CafeteriaInside
12,41,1,2,54.30,"2024-04-12 12:41:34",Humidity,Akornor,CafeteriaInside
12,41,1,2,54.20,"2024-04-12 12:41:37",Humidity,Akornor,CafeteriaInside
12,41,1,2,54.00,"2024-04-12 12:41:40",Humidity,Akornor,CafeteriaInside
12,41,1,2,53.80,"2024-04-12 12:41:43",Humidity,Akornor,CafeteriaInside
12,41,1,2,53.90,"2024-04-12 12:41:46",Humidity,Akornor,CafeteriaInside
12,41,1,2,54.00,"2024-04-12 12:41:49",Humidity,Akornor,CafeteriaInside
12,41,1,2,53.90,"2024-04-12 12:41:52",Humidity,Akornor,CafeteriaInside
12,41,1,2,53.80,"2024-04-12 12:41:55",Humidity,Akornor,CafeteriaInside
12,41,1,2,53.80,"2024-04-12 12:41:59",Humidity,Akornor,CafeteriaInside
12,42,1,2,53.70,"2024-04-12 12:42:01",Humidity,Akornor,CafeteriaInside
12,42,1,2,53.60,"2024-04-12 12:42:04",Humidity,Akornor,CafeteriaInside
12,42,1,2,53.60,"2024-04-12 12:42:07",Humidity,Akornor,CafeteriaInside
12,42,1,2,53.90,"2024-04-12 12:42:33",Humidity,Akornor,CafeteriaInside
12,42,1,2,53.80,"2024-04-12 12:42:36",Humidity,Akornor,CafeteriaInside
12,42,1,2,53.70,"2024-04-12 12:42:39",Humidity,Akornor,CafeteriaInside
12,42,1,2,53.60,"2024-04-12 12:42:42",Humidity,Akornor,CafeteriaInside
12,42,1,2,53.50,"2024-04-12 12:42:45",Humidity,Akornor,CafeteriaInside
12,42,1,2,53.40,"2024-04-12 12:42:48",Humidity,Akornor,CafeteriaInside
12,42,1,2,53.20,"2024-04-12 12:42:51",Humidity,Akornor,CafeteriaInside
12,42,1,2,52.90,"2024-04-12 12:42:54",Humidity,Akornor,CafeteriaInside
12,42,1,2,52.90,"2024-04-12 12:42:58",Humidity,Akornor,CafeteriaInside
12,43,1,2,53.20,"2024-04-12 12:43:00",Humidity,Akornor,CafeteriaInside
12,43,1,2,53.20,"2024-04-12 12:43:07",Humidity,Akornor,CafeteriaInside
12,43,1,2,53.20,"2024-04-12 12:43:07",Humidity,Akornor,CafeteriaInside
12,43,1,2,53.40,"2024-04-12 12:43:10",Humidity,Akornor,CafeteriaInside
12,43,1,2,53.80,"2024-04-12 12:43:13",Humidity,Akornor,CafeteriaInside
12,43,1,2,53.70,"2024-04-12 12:43:16",Humidity,Akornor,CafeteriaInside
12,43,1,2,53.30,"2024-04-12 12:43:19",Humidity,Akornor,CafeteriaInside
12,43,1,2,53.40,"2024-04-12 12:43:22",Humidity,Akornor,CafeteriaInside
12,43,1,2,53.50,"2024-04-12 12:43:25",Humidity,Akornor,CafeteriaInside
12,43,1,2,53.40,"2024-04-12 12:43:28",Humidity,Akornor,CafeteriaInside
12,43,1,2,53.10,"2024-04-12 12:43:34",Humidity,Akornor,CafeteriaInside
12,43,1,2,53.10,"2024-04-12 12:43:37",Humidity,Akornor,CafeteriaInside
12,43,1,2,53.40,"2024-04-12 12:43:40",Humidity,Akornor,CafeteriaInside
12,43,1,2,53.30,"2024-04-12 12:43:43",Humidity,Akornor,CafeteriaInside
12,43,1,2,53.10,"2024-04-12 12:43:46",Humidity,Akornor,CafeteriaInside
12,43,1,2,53.20,"2024-04-12 12:43:49",Humidity,Akornor,CafeteriaInside
12,43,1,2,53.50,"2024-04-12 12:43:52",Humidity,Akornor,CafeteriaInside
12,43,1,2,53.40,"2024-04-12 12:43:55",Humidity,Akornor,CafeteriaInside
12,43,1,2,53.40,"2024-04-12 12:43:58",Humidity,Akornor,CafeteriaInside
12,44,1,2,53.50,"2024-04-12 12:44:01",Humidity,Akornor,CafeteriaInside
12,44,1,2,53.60,"2024-04-12 12:44:04",Humidity,Akornor,CafeteriaInside
12,44,1,2,53.60,"2024-04-12 12:44:07",Humidity,Akornor,CafeteriaInside
12,44,1,2,53.90,"2024-04-12 12:44:10",Humidity,Akornor,CafeteriaInside
12,44,1,2,54.00,"2024-04-12 12:44:13",Humidity,Akornor,CafeteriaInside
12,44,1,2,54.00,"2024-04-12 12:44:18",Humidity,Akornor,CafeteriaInside
12,44,1,2,53.90,"2024-04-12 12:44:19",Humidity,Akornor,CafeteriaInside
12,44,1,2,53.90,"2024-04-12 12:44:22",Humidity,Akornor,CafeteriaInside
12,44,1,2,54.10,"2024-04-12 12:44:25",Humidity,Akornor,CafeteriaInside
12,44,1,2,53.90,"2024-04-12 12:44:28",Humidity,Akornor,CafeteriaInside
12,44,1,2,54.10,"2024-04-12 12:44:31",Humidity,Akornor,CafeteriaInside
12,44,1,2,54.10,"2024-04-12 12:44:34",Humidity,Akornor,CafeteriaInside
12,44,1,2,54.20,"2024-04-12 12:44:37",Humidity,Akornor,CafeteriaInside
12,44,1,2,54.20,"2024-04-12 12:44:40",Humidity,Akornor,CafeteriaInside
12,44,1,2,54.00,"2024-04-12 12:44:43",Humidity,Akornor,CafeteriaInside
12,44,1,2,53.90,"2024-04-12 12:44:46",Humidity,Akornor,CafeteriaInside
12,44,1,2,53.60,"2024-04-12 12:44:49",Humidity,Akornor,CafeteriaInside
12,44,1,2,53.50,"2024-04-12 12:44:52",Humidity,Akornor,CafeteriaInside
12,44,1,2,53.50,"2024-04-12 12:44:55",Humidity,Akornor,CafeteriaInside
12,44,1,2,53.70,"2024-04-12 12:44:58",Humidity,Akornor,CafeteriaInside
12,45,1,2,54.10,"2024-04-12 12:45:01",Humidity,Akornor,CafeteriaInside
12,45,1,2,53.60,"2024-04-12 12:45:24",Humidity,Akornor,CafeteriaInside
12,45,1,2,53.50,"2024-04-12 12:45:27",Humidity,Akornor,CafeteriaInside
12,45,1,2,53.50,"2024-04-12 12:45:30",Humidity,Akornor,CafeteriaInside
12,45,1,2,53.50,"2024-04-12 12:45:33",Humidity,Akornor,CafeteriaInside
12,45,1,2,53.40,"2024-04-12 12:45:36",Humidity,Akornor,CafeteriaInside
12,45,1,2,53.50,"2024-04-12 12:45:39",Humidity,Akornor,CafeteriaInside
12,45,1,2,53.40,"2024-04-12 12:45:42",Humidity,Akornor,CafeteriaInside
12,45,1,2,53.60,"2024-04-12 12:45:45",Humidity,Akornor,CafeteriaInside
12,45,1,2,53.60,"2024-04-12 12:45:48",Humidity,Akornor,CafeteriaInside
12,45,1,2,53.40,"2024-04-12 12:45:51",Humidity,Akornor,CafeteriaInside
12,45,1,2,53.30,"2024-04-12 12:45:54",Humidity,Akornor,CafeteriaInside
12,45,1,2,53.00,"2024-04-12 12:45:57",Humidity,Akornor,CafeteriaInside
12,46,1,2,53.00,"2024-04-12 12:46:00",Humidity,Akornor,CafeteriaInside
12,46,1,2,53.20,"2024-04-12 12:46:03",Humidity,Akornor,CafeteriaInside
12,46,1,2,53.10,"2024-04-12 12:46:06",Humidity,Akornor,CafeteriaInside
12,46,1,2,53.10,"2024-04-12 12:46:10",Humidity,Akornor,CafeteriaInside
12,46,1,2,53.20,"2024-04-12 12:46:12",Humidity,Akornor,CafeteriaInside
12,46,1,2,53.40,"2024-04-12 12:46:15",Humidity,Akornor,CafeteriaInside
12,46,1,2,53.50,"2024-04-12 12:46:18",Humidity,Akornor,CafeteriaInside
12,46,1,2,53.40,"2024-04-12 12:46:22",Humidity,Akornor,CafeteriaInside
12,46,1,2,53.40,"2024-04-12 12:46:24",Humidity,Akornor,CafeteriaInside
12,46,1,2,53.60,"2024-04-12 12:46:28",Humidity,Akornor,CafeteriaInside
12,46,1,2,53.60,"2024-04-12 12:46:30",Humidity,Akornor,CafeteriaInside
12,46,1,2,53.50,"2024-04-12 12:46:33",Humidity,Akornor,CafeteriaInside
12,46,1,2,53.40,"2024-04-12 12:46:36",Humidity,Akornor,CafeteriaInside
12,46,1,2,53.20,"2024-04-12 12:46:40",Humidity,Akornor,CafeteriaInside
12,46,1,2,53.10,"2024-04-12 12:46:43",Humidity,Akornor,CafeteriaInside
12,47,1,2,52.70,"2024-04-12 12:47:09",Humidity,Akornor,CafeteriaInside
12,47,1,2,52.80,"2024-04-12 12:47:12",Humidity,Akornor,CafeteriaInside
12,47,1,2,52.70,"2024-04-12 12:47:15",Humidity,Akornor,CafeteriaInside
12,47,1,2,53.00,"2024-04-12 12:47:18",Humidity,Akornor,CafeteriaInside
12,47,1,2,52.90,"2024-04-12 12:47:23",Humidity,Akornor,CafeteriaInside
12,47,1,2,52.90,"2024-04-12 12:47:24",Humidity,Akornor,CafeteriaInside
12,47,1,2,52.90,"2024-04-12 12:47:27",Humidity,Akornor,CafeteriaInside
12,47,1,2,52.50,"2024-04-12 12:47:30",Humidity,Akornor,CafeteriaInside
12,47,1,2,52.50,"2024-04-12 12:47:33",Humidity,Akornor,CafeteriaInside
12,47,1,2,52.60,"2024-04-12 12:47:36",Humidity,Akornor,CafeteriaInside
12,47,1,2,52.50,"2024-04-12 12:47:40",Humidity,Akornor,CafeteriaInside
12,47,1,2,52.60,"2024-04-12 12:47:43",Humidity,Akornor,CafeteriaInside
12,47,1,2,52.90,"2024-04-12 12:47:46",Humidity,Akornor,CafeteriaInside
12,47,1,2,53.00,"2024-04-12 12:47:49",Humidity,Akornor,CafeteriaInside
12,47,1,2,53.00,"2024-04-12 12:47:52",Humidity,Akornor,CafeteriaInside
12,47,1,2,52.90,"2024-04-12 12:47:55",Humidity,Akornor,CafeteriaInside
12,47,1,2,52.80,"2024-04-12 12:47:58",Humidity,Akornor,CafeteriaInside
12,48,1,2,52.70,"2024-04-12 12:48:01",Humidity,Akornor,CafeteriaInside
12,48,1,2,52.90,"2024-04-12 12:48:04",Humidity,Akornor,CafeteriaInside
12,48,1,2,52.90,"2024-04-12 12:48:07",Humidity,Akornor,CafeteriaInside
12,48,1,2,52.80,"2024-04-12 12:48:11",Humidity,Akornor,CafeteriaInside
12,48,1,2,52.90,"2024-04-12 12:48:14",Humidity,Akornor,CafeteriaInside
12,48,1,2,52.90,"2024-04-12 12:48:16",Humidity,Akornor,CafeteriaInside
12,48,1,2,53.00,"2024-04-12 12:48:20",Humidity,Akornor,CafeteriaInside
12,48,1,2,53.00,"2024-04-12 12:48:23",Humidity,Akornor,CafeteriaInside
12,48,1,2,53.10,"2024-04-12 12:48:26",Humidity,Akornor,CafeteriaInside
12,48,1,2,53.20,"2024-04-12 12:48:29",Humidity,Akornor,CafeteriaInside
12,48,1,2,53.40,"2024-04-12 12:48:32",Humidity,Akornor,CafeteriaInside
12,48,1,2,53.20,"2024-04-12 12:48:35",Humidity,Akornor,CafeteriaInside
12,48,1,2,53.10,"2024-04-12 12:48:38",Humidity,Akornor,CafeteriaInside
12,48,1,2,53.20,"2024-04-12 12:48:41",Humidity,Akornor,CafeteriaInside
12,48,1,2,53.00,"2024-04-12 12:48:44",Humidity,Akornor,CafeteriaInside
12,48,1,2,53.00,"2024-04-12 12:48:47",Humidity,Akornor,CafeteriaInside
12,48,1,2,52.90,"2024-04-12 12:48:50",Humidity,Akornor,CafeteriaInside
12,48,1,2,52.90,"2024-04-12 12:48:53",Humidity,Akornor,CafeteriaInside
12,48,1,2,52.90,"2024-04-12 12:48:56",Humidity,Akornor,CafeteriaInside
12,48,1,2,52.90,"2024-04-12 12:48:59",Humidity,Akornor,CafeteriaInside
12,49,1,2,52.70,"2024-04-12 12:49:02",Humidity,Akornor,CafeteriaInside
12,49,1,2,52.60,"2024-04-12 12:49:05",Humidity,Akornor,CafeteriaInside
12,49,1,2,52.70,"2024-04-12 12:49:08",Humidity,Akornor,CafeteriaInside
12,52,1,2,55.30,"2024-04-12 12:52:26",Humidity,Akornor,CafeteriaInside
12,52,1,2,54.50,"2024-04-12 12:52:29",Humidity,Akornor,CafeteriaInside
12,52,1,2,54.80,"2024-04-12 12:52:32",Humidity,Akornor,CafeteriaInside
12,52,1,2,55.20,"2024-04-12 12:52:37",Humidity,Akornor,CafeteriaInside
12,52,1,2,53.70,"2024-04-12 12:52:41",Humidity,Akornor,CafeteriaInside
12,52,1,2,53.30,"2024-04-12 12:52:44",Humidity,Akornor,CafeteriaInside
